Time_GMT	FluxDuration_sec	DMS_pptv_air	DMS_uM_m3_air	DMS_uM_m3_sw	DMSflux_uM_m2_d	DMSflux_error	kDMS_cm_hr	kDMS_error	U10N_m_s	Ustar_COARE_m_s	RWspd_m_s	Sc_DMS	RWdir_deg	Tair_C	SST_C	Sal_ppth	Lat	Lon	SOG_kts	Gyro_deg	Longwave_W_m2	Shortwave_W_m2	z_L
4/4/08 23:00:00	NaN	NaN	NaN	0.87	NaN	NaN	NaN	NaN	7.27	NaN	NaN	2037	19.2	5.35	NaN	33.71	-51.469	-37.409	10.1	NaN	NaN	NaN	0.02
4/5/08 00:00:00	NaN	NaN	NaN	0.83	NaN	NaN	NaN	NaN	6.65	NaN	NaN	2046	51.0	5.54	NaN	33.71	-51.452	-37.408	3.8	NaN	NaN	NaN	NaN
4/5/08 01:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	4.00	NaN	NaN	2052	-32.4	5.40	NaN	33.71	-51.465	-37.407	0.4	NaN	NaN	NaN	NaN
4/5/08 02:00:00	NaN	NaN	NaN	1.05	NaN	NaN	NaN	NaN	3.43	NaN	NaN	2011	-6.9	5.48	NaN	33.71	-51.442	-37.447	6.9	NaN	NaN	NaN	NaN
4/5/08 03:00:00	NaN	NaN	NaN	1.07	NaN	NaN	NaN	NaN	3.95	NaN	NaN	1954	-0.4	5.76	NaN	33.71	-51.321	-37.650	11.6	NaN	NaN	NaN	NaN
4/5/08 04:00:00	NaN	NaN	NaN	0.94	NaN	NaN	NaN	NaN	3.77	NaN	NaN	1972	1.7	5.45	NaN	33.71	-51.189	-37.872	11.9	NaN	NaN	NaN	NaN
4/5/08 05:00:00	NaN	NaN	NaN	0.90	NaN	NaN	NaN	NaN	2.40	NaN	NaN	2067	2.2	5.20	NaN	33.71	-51.037	-38.126	11.9	NaN	NaN	NaN	NaN
4/5/08 06:00:00	NaN	NaN	NaN	0.92	NaN	NaN	NaN	NaN	2.18	NaN	NaN	2047	7.3	5.49	NaN	33.71	-50.914	-38.332	11.9	NaN	NaN	NaN	NaN
4/5/08 07:00:00	NaN	NaN	NaN	0.89	NaN	NaN	NaN	NaN	1.47	NaN	NaN	1949	-12.5	5.60	NaN	33.72	-50.778	-38.559	11.9	NaN	NaN	NaN	NaN
4/5/08 08:00:00	NaN	NaN	NaN	0.97	NaN	NaN	NaN	NaN	1.13	NaN	NaN	1937	-1.1	5.64	NaN	33.72	-50.642	-38.785	11.8	NaN	NaN	NaN	NaN
4/5/08 09:00:00	NaN	NaN	NaN	1.35	NaN	NaN	NaN	NaN	0.33	NaN	NaN	2017	-11.9	5.57	NaN	33.72	-50.507	-39.010	11.9	NaN	NaN	NaN	NaN
4/5/08 10:00:00	NaN	NaN	NaN	1.38	NaN	NaN	NaN	NaN	0.42	NaN	NaN	2043	0.1	5.73	NaN	33.69	-50.371	-39.234	11.8	NaN	NaN	NaN	NaN
4/5/08 11:00:00	NaN	NaN	NaN	1.54	NaN	NaN	NaN	NaN	1.02	NaN	NaN	2036	6.7	5.51	NaN	33.71	-50.234	-39.459	12.0	NaN	NaN	NaN	NaN
4/5/08 12:00:00	NaN	NaN	NaN	1.33	NaN	NaN	NaN	NaN	1.28	NaN	NaN	2012	-15.0	5.31	NaN	33.69	-50.096	-39.686	12.1	NaN	NaN	NaN	NaN
4/5/08 13:00:00	NaN	NaN	NaN	1.24	NaN	NaN	NaN	NaN	2.35	NaN	NaN	2015	9.1	5.27	NaN	33.70	-49.957	-39.914	12.1	NaN	NaN	NaN	NaN
4/5/08 14:00:00	NaN	NaN	NaN	1.67	NaN	NaN	NaN	NaN	2.25	NaN	NaN	2043	13.3	5.24	NaN	33.71	-49.817	-40.142	12.2	NaN	NaN	NaN	NaN
4/5/08 15:00:00	NaN	NaN	NaN	2.02	NaN	NaN	NaN	NaN	2.45	NaN	NaN	2068	18.2	5.11	NaN	33.75	-49.677	-40.370	12.3	NaN	NaN	NaN	NaN
4/5/08 16:00:00	NaN	NaN	NaN	1.90	NaN	NaN	NaN	NaN	3.48	NaN	NaN	2082	18.7	5.36	NaN	33.76	-49.536	-40.599	12.2	NaN	NaN	NaN	NaN
4/5/08 17:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.30	NaN	NaN	2042	-41.2	5.15	NaN	33.78	-49.395	-40.824	12.2	NaN	NaN	NaN	NaN
4/5/08 18:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.52	NaN	NaN	1954	-33.8	5.35	NaN	33.79	-49.248	-41.033	11.8	NaN	NaN	NaN	NaN
4/5/08 19:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.20	NaN	NaN	1783	101.1	6.08	NaN	33.77	-49.102	-41.235	11.9	NaN	NaN	NaN	NaN
4/5/08 20:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.15	NaN	NaN	1712	105.5	6.96	NaN	33.78	-48.956	-41.437	11.8	NaN	NaN	NaN	NaN
4/5/08 21:00:00	NaN	NaN	NaN	0.90	NaN	NaN	NaN	NaN	6.97	NaN	NaN	1768	-71.7	7.29	NaN	33.80	-48.811	-41.636	11.6	NaN	NaN	NaN	NaN
4/5/08 22:00:00	NaN	NaN	NaN	0.83	NaN	NaN	NaN	NaN	8.62	NaN	NaN	1639	-107.9	6.99	NaN	34.02	-48.670	-41.830	11.3	NaN	NaN	NaN	NaN
4/5/08 23:00:00	NaN	NaN	NaN	0.97	NaN	NaN	NaN	NaN	10.63	NaN	NaN	1582	-120.2	6.94	NaN	34.13	-48.530	-42.021	11.2	NaN	NaN	NaN	NaN
4/6/08 00:00:00	NaN	NaN	NaN	1.03	NaN	NaN	NaN	NaN	11.75	NaN	NaN	1440	-131.1	7.25	NaN	34.34	-48.393	-42.208	11.1	NaN	NaN	NaN	-0.14
4/6/08 01:00:00	NaN	NaN	NaN	0.66	NaN	NaN	NaN	NaN	11.82	NaN	NaN	1358	-131.5	7.56	NaN	34.53	-48.253	-42.399	11.6	NaN	NaN	NaN	-0.17
4/6/08 02:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	11.77	NaN	NaN	1375	-127.5	7.77	NaN	34.50	-48.108	-42.597	12.0	NaN	NaN	NaN	-0.15
4/6/08 03:00:00	NaN	NaN	NaN	1.27	NaN	NaN	NaN	NaN	14.00	NaN	NaN	1371	-117.8	7.53	NaN	34.50	-47.958	-42.799	12.1	NaN	NaN	NaN	-0.10
4/6/08 04:00:00	NaN	NaN	NaN	1.08	NaN	NaN	NaN	NaN	14.48	NaN	NaN	1332	-116.0	8.02	NaN	34.55	-47.808	-43.002	12.2	NaN	NaN	NaN	-0.10
4/6/08 05:00:00	NaN	NaN	NaN	0.93	NaN	NaN	NaN	NaN	13.92	NaN	NaN	1303	-115.1	8.40	NaN	34.61	-47.657	-43.205	12.3	NaN	NaN	NaN	-0.11
4/6/08 06:00:00	NaN	NaN	NaN	0.83	NaN	NaN	NaN	NaN	12.35	NaN	NaN	1263	-112.5	8.55	NaN	34.70	-47.503	-43.411	12.5	NaN	NaN	NaN	-0.18
4/6/08 07:00:00	NaN	NaN	NaN	0.83	NaN	NaN	NaN	NaN	10.38	NaN	NaN	1249	-101.1	9.43	NaN	34.76	-47.343	-43.614	12.7	NaN	NaN	NaN	-0.26
4/6/08 08:00:00	NaN	NaN	NaN	0.83	NaN	NaN	NaN	NaN	8.67	NaN	NaN	1248	-75.5	10.15	NaN	34.78	-47.183	-43.815	12.4	NaN	NaN	NaN	-0.35
4/6/08 09:00:00	NaN	NaN	NaN	0.76	NaN	NaN	NaN	NaN	8.22	NaN	NaN	1252	-60.9	10.03	NaN	34.78	-47.028	-44.008	12.0	NaN	NaN	NaN	-0.47
4/6/08 10:00:00	NaN	NaN	NaN	0.77	NaN	NaN	NaN	NaN	5.68	NaN	NaN	1268	-44.1	9.73	NaN	34.71	-46.875	-44.197	12.0	NaN	NaN	NaN	-1.21
4/6/08 11:00:00	NaN	NaN	NaN	0.77	NaN	NaN	NaN	NaN	4.78	NaN	NaN	1289	-33.3	9.73	NaN	34.67	-46.724	-44.385	11.8	NaN	NaN	NaN	-1.53
4/6/08 12:00:00	NaN	NaN	NaN	0.94	NaN	NaN	NaN	NaN	4.70	NaN	NaN	1372	-32.2	9.75	NaN	34.48	-46.576	-44.567	11.5	NaN	NaN	NaN	-1.16
4/6/08 13:00:00	NaN	NaN	NaN	0.94	NaN	NaN	NaN	NaN	3.25	NaN	NaN	1314	-1.7	9.98	NaN	34.43	-46.428	-44.749	11.7	NaN	NaN	NaN	-3.12
4/6/08 14:00:00	NaN	NaN	NaN	1.01	NaN	NaN	NaN	NaN	7.00	NaN	NaN	1305	29.8	10.44	NaN	34.45	-46.278	-44.934	11.9	NaN	NaN	NaN	-0.55
4/6/08 15:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	10.52	NaN	NaN	1304	40.4	11.29	NaN	34.35	-46.127	-45.120	11.9	NaN	NaN	NaN	-0.14
4/6/08 16:00:00	NaN	NaN	NaN	0.89	NaN	NaN	NaN	NaN	13.25	NaN	NaN	1299	42.1	11.76	NaN	34.34	-45.975	-45.307	12.0	NaN	NaN	NaN	-0.05
4/6/08 17:00:00	NaN	NaN	NaN	0.97	NaN	NaN	NaN	NaN	16.08	NaN	NaN	1309	47.2	11.07	NaN	34.30	-45.823	-45.491	11.8	NaN	NaN	NaN	-0.04
4/6/08 18:00:00	NaN	NaN	NaN	1.01	NaN	NaN	NaN	NaN	18.10	NaN	NaN	1302	43.5	11.57	NaN	34.33	-45.680	-45.664	10.1	NaN	NaN	NaN	-0.02
4/6/08 19:00:00	3448	76	0.00334	1.02	NaN	NaN	NaN	NaN	14.23	0.582	13.13	1318	-7.0	13.86	12.90	34.36	-45.566	-45.803	8.5	323.7	359.4	66.0	0.02
4/6/08 20:00:00	3448	65	0.00286	1.03	NaN	NaN	NaN	NaN	14.68	0.662	16.52	1334	-21.6	14.51	12.92	34.38	-45.457	-45.931	8.2	320.9	332.2	19.4	0.02
4/6/08 21:00:00	3330	52	0.00229	1.24	NaN	NaN	NaN	NaN	16.28	0.709	17.62	1359	-21.4	14.02	12.54	34.41	-45.358	-46.043	6.7	318.1	348.9	4.1	0.02
4/6/08 22:00:00	3448	51	0.00224	1.22	NaN	NaN	NaN	NaN	15.83	0.709	17.27	1359	-17.7	12.77	12.46	34.44	-45.283	-46.129	5.0	312.4	331.2	4.0	0.00
4/6/08 23:00:00	3448	47	0.00207	1.17	NaN	NaN	NaN	NaN	16.30	0.714	17.43	1357	-15.5	13.24	12.44	34.45	-45.251	-46.164	4.7	306.7	353.7	4.2	0.01
4/7/08 00:00:00	3448	47	0.00207	1.23	NaN	NaN	NaN	NaN	16.23	0.748	18.12	1361	-13.9	12.99	12.46	34.49	-45.161	-46.267	4.7	307.3	334.0	4.3	0.01
4/7/08 01:00:00	3448	52	0.00229	1.31	NaN	NaN	NaN	NaN	16.80	0.764	18.27	1330	-15.6	13.23	13.00	34.50	-45.099	-46.337	4.8	303.3	316.7	3.9	0.00
4/7/08 02:00:00	3448	59	0.00260	1.46	NaN	NaN	NaN	NaN	18.57	0.873	20.32	1296	-18.5	12.99	13.79	34.46	-45.039	-46.405	4.5	301.7	324.0	4.1	-0.01
4/7/08 03:00:00	3448	51	0.00224	0.93	NaN	NaN	NaN	NaN	18.63	0.848	20.07	1277	-26.4	12.26	14.09	34.46	-44.980	-46.472	4.8	302.5	324.8	3.9	-0.01
4/7/08 04:00:00	3448	57	0.00251	0.92	NaN	NaN	NaN	NaN	18.92	0.874	20.98	1328	-36.6	12.22	13.87	34.50	-44.917	-46.543	5.0	304.1	339.6	4.0	-0.01
4/7/08 05:00:00	3448	54	0.00238	0.73	NaN	NaN	NaN	NaN	20.43	0.945	22.87	1487	-36.8	12.86	13.99	34.47	-44.850	-46.618	4.9	298.6	313.8	3.8	0.01
4/7/08 06:00:00	3448	55	0.00242	0.73	NaN	NaN	NaN	NaN	19.98	0.923	21.28	1576	-23.1	12.72	14.11	34.45	-44.809	-46.668	2.4	280.6	305.6	3.5	0.02
4/7/08 07:00:00	3448	54	0.00238	0.97	NaN	NaN	NaN	NaN	19.60	0.908	21.01	1514	-23.8	12.67	14.07	34.45	-44.784	-46.705	2.4	280.8	298.7	3.4	0.02
4/7/08 08:00:00	3448	61	0.00268	0.90	NaN	NaN	NaN	NaN	18.67	0.828	19.63	1304	-24.1	12.78	14.07	34.45	-44.762	-46.745	2.4	280.5	309.2	3.8	-0.01
4/7/08 09:00:00	3448	58	0.00255	0.69	NaN	NaN	NaN	NaN	17.68	0.781	18.15	1268	-26.6	12.92	14.08	34.45	-44.743	-46.776	2.3	283.4	304.9	9.8	-0.01
4/7/08 10:00:00	NaN	NaN	NaN	0.63	NaN	NaN	NaN	NaN	15.75	NaN	NaN	1256	-18.4	13.55	NaN	34.45	-44.734	-46.808	1.8	NaN	NaN	NaN	-0.01
4/7/08 11:00:00	NaN	NaN	NaN	0.67	NaN	NaN	NaN	NaN	14.63	NaN	NaN	1253	NaN	12.67	NaN	34.45	-44.731	-46.842	1.6	NaN	NaN	NaN	NaN
4/7/08 12:00:00	NaN	NaN	NaN	0.76	NaN	NaN	NaN	NaN	13.95	NaN	NaN	1250	NaN	13.84	NaN	34.46	-44.731	-46.870	1.6	NaN	NaN	NaN	NaN
4/7/08 13:00:00	NaN	NaN	NaN	0.84	NaN	NaN	NaN	NaN	13.42	NaN	NaN	1244	NaN	14.46	NaN	34.46	-44.728	-46.904	1.9	NaN	NaN	NaN	NaN
4/7/08 14:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	14.22	NaN	NaN	1241	NaN	14.87	NaN	34.48	-44.725	-46.940	1.8	NaN	NaN	NaN	NaN
4/7/08 15:00:00	NaN	NaN	NaN	0.86	NaN	NaN	NaN	NaN	14.50	NaN	NaN	1239	NaN	15.03	NaN	34.47	-44.719	-46.972	1.7	NaN	NaN	NaN	NaN
4/7/08 16:00:00	NaN	NaN	NaN	0.85	NaN	NaN	NaN	NaN	14.82	NaN	NaN	1240	NaN	15.07	NaN	34.46	-44.703	-47.010	2.5	NaN	NaN	NaN	NaN
4/7/08 17:00:00	NaN	NaN	NaN	0.81	NaN	NaN	NaN	NaN	14.33	NaN	NaN	1231	NaN	15.25	NaN	34.47	-44.678	-47.057	2.7	NaN	NaN	NaN	NaN
4/7/08 18:00:00	NaN	NaN	NaN	0.78	NaN	NaN	NaN	NaN	13.78	NaN	NaN	1241	NaN	14.52	NaN	34.49	-44.652	-47.103	2.3	NaN	NaN	NaN	NaN
4/7/08 19:00:00	NaN	NaN	NaN	0.74	NaN	NaN	NaN	NaN	14.42	NaN	NaN	1266	NaN	12.36	NaN	34.48	-44.627	-47.129	2.9	NaN	NaN	NaN	NaN
4/7/08 20:00:00	NaN	NaN	NaN	0.82	NaN	NaN	NaN	NaN	12.53	NaN	NaN	1264	NaN	13.37	NaN	34.49	-44.580	-47.200	5.0	NaN	NaN	NaN	NaN
4/7/08 21:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	10.45	NaN	NaN	1249	NaN	13.98	NaN	34.49	-44.525	-47.280	4.6	NaN	NaN	NaN	NaN
4/7/08 22:00:00	NaN	NaN	NaN	0.91	NaN	NaN	NaN	NaN	9.80	NaN	NaN	1243	NaN	14.40	NaN	34.51	-44.468	-47.358	5.0	NaN	NaN	NaN	NaN
4/7/08 23:00:00	NaN	NaN	NaN	0.91	NaN	NaN	NaN	NaN	9.40	NaN	NaN	NaN	NaN	14.65	NaN	NaN	-44.408	-47.444	5.2	NaN	NaN	NaN	NaN
